192.168.169.59:2017-03-13T16:15:05Z DC.OrgC_Domain.local 192.168.169.59 AccelOps-WUA-WinLog-Microsoft-Windows-Sysmon/Operational [monitorStatus]="Success" [Locale]="en-GB" [MachineGuid]="0031b1cc-f526-488c-bd3b-41b2ff7cd13b" [timeZone]="+0000" [eventName]="Microsoft-Windows-Sysmon/Operational" [eventSource]="Microsoft-Windows-Sysmon" [eventId]="3" [eventType]="Information" [domain]="NT AUTHORITY" [computer]="DC.OrgC_Domain.local" [user]="SYSTEM" [userSID]="S-1-5-18" [userSIDAcctType]="User" [eventTime]="Mar 13 2017 16:15:04" [deviceTime]="Mar 13 2017 16:15:04" [msg]="Network connection detected:UtcTime: 2017-03-13 16:15:03.066ProcessGuid: {0031B1CC-B342-58C6-0000-001078DA0000}ProcessId: 776Image: C:\\Windows\\System32\\svchost.exeUser: NT AUTHORITY\\SYSTEMProtocol: tcpInitiated: falseSourceIsIpv6: falseSourceIp: 192.168.169.59SourceHostname: DC.OrgC_Domain.localSourcePort: 49154SourcePortName: DestinationIsIpv6: falseDestinationIp: 192.168.169.57DestinationHostname: DestinationPort: 36046DestinationPortName: "
192.168.169.59:2017-03-13T16:17:03Z DC.OrgC_Domain.local 192.168.169.59 AccelOps-WUA-WinLog-Microsoft-Windows-Sysmon/Operational [monitorStatus]="Success" [Locale]="en-GB" [MachineGuid]="0031b1cc-f526-488c-bd3b-41b2ff7cd13b" [timeZone]="+0000" [eventName]="Microsoft-Windows-Sysmon/Operational" [eventSource]="Microsoft-Windows-Sysmon" [eventId]="3" [eventType]="Information" [domain]="NT AUTHORITY" [computer]="DC.OrgC_Domain.local" [user]="SYSTEM" [userSID]="S-1-5-18" [userSIDAcctType]="User" [eventTime]="Mar 13 2017 16:17:02" [deviceTime]="Mar 13 2017 16:17:02" [msg]="Network connection detected:UtcTime: 2017-03-13 16:17:01.597ProcessGuid: {0031B1CC-B341-58C6-0000-001087C50000}ProcessId: 624Image: C:\\Windows\\System32\\svchost.exeUser: NT AUTHORITY\\NETWORK SERVICEProtocol: tcpInitiated: falseSourceIsIpv6: falseSourceIp: 192.168.169.59SourceHostname: DC.OrgC_Domain.localSourcePort: 135SourcePortName: epmapDestinationIsIpv6: falseDestinationIp: 192.168.169.57DestinationHostname: DestinationPort: 38536DestinationPortName: "
192.168.169.59:2017-03-13T16:17:04Z DC.OrgC_Domain.local 192.168.169.59 AccelOps-WUA-WinLog-Microsoft-Windows-Sysmon/Operational [monitorStatus]="Success" [Locale]="en-GB" [MachineGuid]="0031b1cc-f526-488c-bd3b-41b2ff7cd13b" [timeZone]="+0000" [eventName]="Microsoft-Windows-Sysmon/Operational" [eventSource]="Microsoft-Windows-Sysmon" [eventId]="3" [eventType]="Information" [domain]="NT AUTHORITY" [computer]="DC.OrgC_Domain.local" [user]="SYSTEM" [userSID]="S-1-5-18" [userSIDAcctType]="User" [eventTime]="Mar 13 2017 16:17:03" [deviceTime]="Mar 13 2017 16:17:03" [msg]="Network connection detected:UtcTime: 2017-03-13 16:17:01.777ProcessGuid: {0031B1CC-B342-58C6-0000-001078DA0000}ProcessId: 776Image: C:\\Windows\\System32\\svchost.exeUser: NT AUTHORITY\\SYSTEMProtocol: tcpInitiated: falseSourceIsIpv6: falseSourceIp: 192.168.169.59SourceHostname: DC.OrgC_Domain.localSourcePort: 49154SourcePortName: DestinationIsIpv6: falseDestinationIp: 192.168.169.57DestinationHostname: DestinationPort: 36274DestinationPortName: "
192.168.169.59:2017-03-13T16:17:03Z DC.OrgC_Domain.local 192.168.169.59 AccelOps-WUA-WinLog-Microsoft-Windows-Sysmon/Operational [monitorStatus]="Success" [Locale]="en-GB" [MachineGuid]="0031b1cc-f526-488c-bd3b-41b2ff7cd13b" [timeZone]="+0000" [eventName]="Microsoft-Windows-Sysmon/Operational" [eventSource]="Microsoft-Windows-Sysmon" [eventId]="3" [eventType]="Information" [domain]="NT AUTHORITY" [computer]="DC.OrgC_Domain.local" [user]="SYSTEM" [userSID]="S-1-5-18" [userSIDAcctType]="User" [eventTime]="Mar 13 2017 16:17:02" [deviceTime]="Mar 13 2017 16:17:02" [msg]="Network connection detected:UtcTime: 2017-03-13 16:17:01.624ProcessGuid: {0031B1CC-B342-58C6-0000-001078DA0000}ProcessId: 776Image: C:\\Windows\\System32\\svchost.exeUser: NT AUTHORITY\\SYSTEMProtocol: tcpInitiated: falseSourceIsIpv6: falseSourceIp: 192.168.169.59SourceHostname: DC.OrgC_Domain.localSourcePort: 49154SourcePortName: DestinationIsIpv6: falseDestinationIp: 192.168.169.57DestinationHostname: DestinationPort: 36262DestinationPortName: "
192.168.169.59:2017-03-13T16:17:03Z DC.OrgC_Domain.local 192.168.169.59 AccelOps-WUA-WinLog-Microsoft-Windows-Sysmon/Operational [monitorStatus]="Success" [Locale]="en-GB" [MachineGuid]="0031b1cc-f526-488c-bd3b-41b2ff7cd13b" [timeZone]="+0000" [eventName]="Microsoft-Windows-Sysmon/Operational" [eventSource]="Microsoft-Windows-Sysmon" [eventId]="3" [eventType]="Information" [domain]="NT AUTHORITY" [computer]="DC.OrgC_Domain.local" [user]="SYSTEM" [userSID]="S-1-5-18" [userSIDAcctType]="User" [eventTime]="Mar 13 2017 16:17:02" [deviceTime]="Mar 13 2017 16:17:02" [msg]="Network connection detected:UtcTime: 2017-03-13 16:17:01.618ProcessGuid: {0031B1CC-B341-58C6-0000-001087C50000}ProcessId: 624Image: C:\\Windows\\System32\\svchost.exeUser: NT AUTHORITY\\NETWORK SERVICEProtocol: tcpInitiated: falseSourceIsIpv6: falseSourceIp: 192.168.169.59SourceHostname: DC.OrgC_Domain.localSourcePort: 135SourcePortName: epmapDestinationIsIpv6: falseDestinationIp: 192.168.169.57DestinationHostname: DestinationPort: 38550DestinationPortName: "
192.168.169.59:2017-03-13T16:17:03Z DC.OrgC_Domain.local 192.168.169.59 AccelOps-WUA-WinLog-Microsoft-Windows-Sysmon/Operational [monitorStatus]="Success" [Locale]="en-GB" [MachineGuid]="0031b1cc-f526-488c-bd3b-41b2ff7cd13b" [timeZone]="+0000" [eventName]="Microsoft-Windows-Sysmon/Operational" [eventSource]="Microsoft-Windows-Sysmon" [eventId]="3" [eventType]="Information" [domain]="NT AUTHORITY" [computer]="DC.OrgC_Domain.local" [user]="SYSTEM" [userSID]="S-1-5-18" [userSIDAcctType]="User" [eventTime]="Mar 13 2017 16:17:02" [deviceTime]="Mar 13 2017 16:17:02" [msg]="Network connection detected:UtcTime: 2017-03-13 16:17:01.599ProcessGuid: {0031B1CC-B341-58C6-0000-001087C50000}ProcessId: 624Image: C:\\Windows\\System32\\svchost.exeUser: NT AUTHORITY\\NETWORK SERVICEProtocol: tcpInitiated: falseSourceIsIpv6: falseSourceIp: 192.168.169.59SourceHostname: DC.OrgC_Domain.localSourcePort: 135SourcePortName: epmapDestinationIsIpv6: falseDestinationIp: 192.168.169.57DestinationHostname: DestinationPort: 38542DestinationPortName: "
192.168.169.59:2017-03-13T16:17:10Z DC.OrgC_Domain.local 192.168.169.59 AccelOps-WUA-WinLog-Microsoft-Windows-Sysmon/Operational [monitorStatus]="Success" [Locale]="en-GB" [MachineGuid]="0031b1cc-f526-488c-bd3b-41b2ff7cd13b" [timeZone]="+0000" [eventName]="Microsoft-Windows-Sysmon/Operational" [eventSource]="Microsoft-Windows-Sysmon" [eventId]="3" [eventType]="Information" [domain]="NT AUTHORITY" [computer]="DC.OrgC_Domain.local" [user]="SYSTEM" [userSID]="S-1-5-18" [userSIDAcctType]="User" [eventTime]="Mar 13 2017 16:17:09" [deviceTime]="Mar 13 2017 16:17:09" [msg]="Network connection detected:UtcTime: 2017-03-13 16:17:08.419ProcessGuid: {0031B1CC-B351-58C6-0000-00103D540100}ProcessId: 1280Image: C:\\Program Files\\AccelOps\\Agent\\AoWinAgt.exeUser: NT AUTHORITY\\SYSTEMProtocol: tcpInitiated: trueSourceIsIpv6: falseSourceIp: 192.168.169.59SourceHostname: DC.OrgC_Domain.localSourcePort: 53174SourcePortName: DestinationIsIpv6: falseDestinationIp: 192.168.169.57DestinationHostname: DestinationPort: 443DestinationPortName: https"
192.168.169.59:2017-03-13T16:17:11Z DC.OrgC_Domain.local 192.168.169.59 AccelOps-WUA-WinLog-Microsoft-Windows-Sysmon/Operational [monitorStatus]="Success" [Locale]="en-GB" [MachineGuid]="0031b1cc-f526-488c-bd3b-41b2ff7cd13b" [timeZone]="+0000" [eventName]="Microsoft-Windows-Sysmon/Operational" [eventSource]="Microsoft-Windows-Sysmon" [eventId]="3" [eventType]="Information" [domain]="NT AUTHORITY" [computer]="DC.OrgC_Domain.local" [user]="SYSTEM" [userSID]="S-1-5-18" [userSIDAcctType]="User" [eventTime]="Mar 13 2017 16:17:10" [deviceTime]="Mar 13 2017 16:17:10" [msg]="Network connection detected:UtcTime: 2017-03-13 16:17:08.447ProcessGuid: {0031B1CC-B351-58C6-0000-00103D540100}ProcessId: 1280Image: C:\\Program Files\\AccelOps\\Agent\\AoWinAgt.exeUser: NT AUTHORITY\\SYSTEMProtocol: tcpInitiated: trueSourceIsIpv6: falseSourceIp: 192.168.169.59SourceHostname: DC.OrgC_Domain.localSourcePort: 53175SourcePortName: DestinationIsIpv6: falseDestinationIp: 192.168.169.57DestinationHostname: DestinationPort: 443DestinationPortName: https"
192.168.169.59:2017-03-13T16:17:17Z DC.OrgC_Domain.local 192.168.169.59 AccelOps-WUA-WinLog-Microsoft-Windows-Sysmon/Operational [monitorStatus]="Success" [Locale]="en-GB" [MachineGuid]="0031b1cc-f526-488c-bd3b-41b2ff7cd13b" [timeZone]="+0000" [eventName]="Microsoft-Windows-Sysmon/Operational" [eventSource]="Microsoft-Windows-Sysmon" [eventId]="3" [eventType]="Information" [domain]="NT AUTHORITY" [computer]="DC.OrgC_Domain.local" [user]="SYSTEM" [userSID]="S-1-5-18" [userSIDAcctType]="User" [eventTime]="Mar 13 2017 16:17:16" [deviceTime]="Mar 13 2017 16:17:16" [msg]="Network connection detected:UtcTime: 2017-03-13 16:17:15.776ProcessGuid: {0031B1CC-B341-58C6-0000-001087C50000}ProcessId: 624Image: C:\\Windows\\System32\\svchost.exeUser: NT AUTHORITY\\NETWORK SERVICEProtocol: tcpInitiated: falseSourceIsIpv6: falseSourceIp: 192.168.169.59SourceHostname: DC.OrgC_Domain.localSourcePort: 135SourcePortName: epmapDestinationIsIpv6: falseDestinationIp: 192.168.169.57DestinationHostname: DestinationPort: 38592DestinationPortName: "
192.168.169.59:2017-03-13T16:17:17Z DC.OrgC_Domain.local 192.168.169.59 AccelOps-WUA-WinLog-Microsoft-Windows-Sysmon/Operational [monitorStatus]="Success" [Locale]="en-GB" [MachineGuid]="0031b1cc-f526-488c-bd3b-41b2ff7cd13b" [timeZone]="+0000" [eventName]="Microsoft-Windows-Sysmon/Operational" [eventSource]="Microsoft-Windows-Sysmon" [eventId]="3" [eventType]="Information" [domain]="NT AUTHORITY" [computer]="DC.OrgC_Domain.local" [user]="SYSTEM" [userSID]="S-1-5-18" [userSIDAcctType]="User" [eventTime]="Mar 13 2017 16:17:16" [deviceTime]="Mar 13 2017 16:17:16" [msg]="Network connection detected:UtcTime: 2017-03-13 16:17:15.640ProcessGuid: {0031B1CC-B341-58C6-0000-001087C50000}ProcessId: 624Image: C:\\Windows\\System32\\svchost.exeUser: NT AUTHORITY\\NETWORK SERVICEProtocol: tcpInitiated: falseSourceIsIpv6: falseSourceIp: 192.168.169.59SourceHostname: DC.OrgC_Domain.localSourcePort: 135SourcePortName: epmapDestinationIsIpv6: falseDestinationIp: 192.168.169.57DestinationHostname: DestinationPort: 38582DestinationPortName: "
192.168.169.59:2017-03-13T16:17:18Z DC.OrgC_Domain.local 192.168.169.59 AccelOps-WUA-WinLog-Microsoft-Windows-Sysmon/Operational [monitorStatus]="Success" [Locale]="en-GB" [MachineGuid]="0031b1cc-f526-488c-bd3b-41b2ff7cd13b" [timeZone]="+0000" [eventName]="Microsoft-Windows-Sysmon/Operational" [eventSource]="Microsoft-Windows-Sysmon" [eventId]="3" [eventType]="Information" [domain]="NT AUTHORITY" [computer]="DC.OrgC_Domain.local" [user]="SYSTEM" [userSID]="S-1-5-18" [userSIDAcctType]="User" [eventTime]="Mar 13 2017 16:17:17" [deviceTime]="Mar 13 2017 16:17:17" [msg]="Network connection detected:UtcTime: 2017-03-13 16:17:16.026ProcessGuid: {0031B1CC-B341-58C6-0000-001087C50000}ProcessId: 624Image: C:\\Windows\\System32\\svchost.exeUser: NT AUTHORITY\\NETWORK SERVICEProtocol: tcpInitiated: falseSourceIsIpv6: falseSourceIp: 192.168.169.59SourceHostname: DC.OrgC_Domain.localSourcePort: 135SourcePortName: epmapDestinationIsIpv6: falseDestinationIp: 192.168.169.57DestinationHostname: DestinationPort: 38604DestinationPortName: "
192.168.169.59:2017-03-13T16:17:17Z DC.OrgC_Domain.local 192.168.169.59 AccelOps-WUA-WinLog-Microsoft-Windows-Sysmon/Operational [monitorStatus]="Success" [Locale]="en-GB" [MachineGuid]="0031b1cc-f526-488c-bd3b-41b2ff7cd13b" [timeZone]="+0000" [eventName]="Microsoft-Windows-Sysmon/Operational" [eventSource]="Microsoft-Windows-Sysmon" [eventId]="3" [eventType]="Information" [domain]="NT AUTHORITY" [computer]="DC.OrgC_Domain.local" [user]="SYSTEM" [userSID]="S-1-5-18" [userSIDAcctType]="User" [eventTime]="Mar 13 2017 16:17:16" [deviceTime]="Mar 13 2017 16:17:16" [msg]="Network connection detected:UtcTime: 2017-03-13 16:17:15.782ProcessGuid: {0031B1CC-B342-58C6-0000-001078DA0000}ProcessId: 776Image: C:\\Windows\\System32\\svchost.exeUser: NT AUTHORITY\\SYSTEMProtocol: tcpInitiated: falseSourceIsIpv6: falseSourceIp: 192.168.169.59SourceHostname: DC.OrgC_Domain.localSourcePort: 49154SourcePortName: DestinationIsIpv6: falseDestinationIp: 192.168.169.57DestinationHostname: DestinationPort: 36300DestinationPortName: "
192.168.169.59:2017-03-13T16:17:18Z DC.OrgC_Domain.local 192.168.169.59 AccelOps-WUA-WinLog-Microsoft-Windows-Sysmon/Operational [monitorStatus]="Success" [Locale]="en-GB" [MachineGuid]="0031b1cc-f526-488c-bd3b-41b2ff7cd13b" [timeZone]="+0000" [eventName]="Microsoft-Windows-Sysmon/Operational" [eventSource]="Microsoft-Windows-Sysmon" [eventId]="3" [eventType]="Information" [domain]="NT AUTHORITY" [computer]="DC.OrgC_Domain.local" [user]="SYSTEM" [userSID]="S-1-5-18" [userSIDAcctType]="User" [eventTime]="Mar 13 2017 16:17:17" [deviceTime]="Mar 13 2017 16:17:17" [msg]="Network connection detected:UtcTime: 2017-03-13 16:17:16.150ProcessGuid: {0031B1CC-B341-58C6-0000-001087C50000}ProcessId: 624Image: C:\\Windows\\System32\\svchost.exeUser: NT AUTHORITY\\NETWORK SERVICEProtocol: tcpInitiated: falseSourceIsIpv6: falseSourceIp: 192.168.169.59SourceHostname: DC.OrgC_Domain.localSourcePort: 135SourcePortName: epmapDestinationIsIpv6: falseDestinationIp: 192.168.169.57DestinationHostname: DestinationPort: 38610DestinationPortName: "
192.168.169.59:2017-03-13T16:17:18Z DC.OrgC_Domain.local 192.168.169.59 AccelOps-WUA-WinLog-Microsoft-Windows-Sysmon/Operational [monitorStatus]="Success" [Locale]="en-GB" [MachineGuid]="0031b1cc-f526-488c-bd3b-41b2ff7cd13b" [timeZone]="+0000" [eventName]="Microsoft-Windows-Sysmon/Operational" [eventSource]="Microsoft-Windows-Sysmon" [eventId]="3" [eventType]="Information" [domain]="NT AUTHORITY" [computer]="DC.OrgC_Domain.local" [user]="SYSTEM" [userSID]="S-1-5-18" [userSIDAcctType]="User" [eventTime]="Mar 13 2017 16:17:17" [deviceTime]="Mar 13 2017 16:17:17" [msg]="Network connection detected:UtcTime: 2017-03-13 16:17:15.902ProcessGuid: {0031B1CC-B341-58C6-0000-001087C50000}ProcessId: 624Image: C:\\Windows\\System32\\svchost.exeUser: NT AUTHORITY\\NETWORK SERVICEProtocol: tcpInitiated: falseSourceIsIpv6: falseSourceIp: 192.168.169.59SourceHostname: DC.OrgC_Domain.localSourcePort: 135SourcePortName: epmapDestinationIsIpv6: falseDestinationIp: 192.168.169.57DestinationHostname: DestinationPort: 38600DestinationPortName: "
192.168.169.59:2017-03-13T16:17:18Z DC.OrgC_Domain.local 192.168.169.59 AccelOps-WUA-WinLog-Microsoft-Windows-Sysmon/Operational [monitorStatus]="Success" [Locale]="en-GB" [MachineGuid]="0031b1cc-f526-488c-bd3b-41b2ff7cd13b" [timeZone]="+0000" [eventName]="Microsoft-Windows-Sysmon/Operational" [eventSource]="Microsoft-Windows-Sysmon" [eventId]="3" [eventType]="Information" [domain]="NT AUTHORITY" [computer]="DC.OrgC_Domain.local" [user]="SYSTEM" [userSID]="S-1-5-18" [userSIDAcctType]="User" [eventTime]="Mar 13 2017 16:17:17" [deviceTime]="Mar 13 2017 16:17:17" [msg]="Network connection detected:UtcTime: 2017-03-13 16:17:15.900ProcessGuid: {0031B1CC-B341-58C6-0000-001087C50000}ProcessId: 624Image: C:\\Windows\\System32\\svchost.exeUser: NT AUTHORITY\\NETWORK SERVICEProtocol: tcpInitiated: falseSourceIsIpv6: falseSourceIp: 192.168.169.59SourceHostname: DC.OrgC_Domain.localSourcePort: 135SourcePortName: epmapDestinationIsIpv6: falseDestinationIp: 192.168.169.57DestinationHostname: DestinationPort: 38598DestinationPortName: "
192.168.169.59:2017-03-13T16:17:17Z DC.OrgC_Domain.local 192.168.169.59 AccelOps-WUA-WinLog-Microsoft-Windows-Sysmon/Operational [monitorStatus]="Success" [Locale]="en-GB" [MachineGuid]="0031b1cc-f526-488c-bd3b-41b2ff7cd13b" [timeZone]="+0000" [eventName]="Microsoft-Windows-Sysmon/Operational" [eventSource]="Microsoft-Windows-Sysmon" [eventId]="3" [eventType]="Information" [domain]="NT AUTHORITY" [computer]="DC.OrgC_Domain.local" [user]="SYSTEM" [userSID]="S-1-5-18" [userSIDAcctType]="User" [eventTime]="Mar 13 2017 16:17:16" [deviceTime]="Mar 13 2017 16:17:16" [msg]="Network connection detected:UtcTime: 2017-03-13 16:17:15.778ProcessGuid: {0031B1CC-B341-58C6-0000-001087C50000}ProcessId: 624Image: C:\\Windows\\System32\\svchost.exeUser: NT AUTHORITY\\NETWORK SERVICEProtocol: tcpInitiated: falseSourceIsIpv6: falseSourceIp: 192.168.169.59SourceHostname: DC.OrgC_Domain.localSourcePort: 135SourcePortName: epmapDestinationIsIpv6: falseDestinationIp: 192.168.169.57DestinationHostname: DestinationPort: 38594DestinationPortName: "
192.168.169.59:2017-03-13T16:17:17Z DC.OrgC_Domain.local 192.168.169.59 AccelOps-WUA-WinLog-Microsoft-Windows-Sysmon/Operational [monitorStatus]="Success" [Locale]="en-GB" [MachineGuid]="0031b1cc-f526-488c-bd3b-41b2ff7cd13b" [timeZone]="+0000" [eventName]="Microsoft-Windows-Sysmon/Operational" [eventSource]="Microsoft-Windows-Sysmon" [eventId]="3" [eventType]="Information" [domain]="NT AUTHORITY" [computer]="DC.OrgC_Domain.local" [user]="SYSTEM" [userSID]="S-1-5-18" [userSIDAcctType]="User" [eventTime]="Mar 13 2017 16:17:16" [deviceTime]="Mar 13 2017 16:17:16" [msg]="Network connection detected:UtcTime: 2017-03-13 16:17:15.646ProcessGuid: {0031B1CC-B342-58C6-0000-001078DA0000}ProcessId: 776Image: C:\\Windows\\System32\\svchost.exeUser: NT AUTHORITY\\SYSTEMProtocol: tcpInitiated: falseSourceIsIpv6: falseSourceIp: 192.168.169.59SourceHostname: DC.OrgC_Domain.localSourcePort: 49154SourcePortName: DestinationIsIpv6: falseDestinationIp: 192.168.169.57DestinationHostname: DestinationPort: 36294DestinationPortName: "
192.168.169.59:2017-03-13T16:17:17Z DC.OrgC_Domain.local 192.168.169.59 AccelOps-WUA-WinLog-Microsoft-Windows-Sysmon/Operational [monitorStatus]="Success" [Locale]="en-GB" [MachineGuid]="0031b1cc-f526-488c-bd3b-41b2ff7cd13b" [timeZone]="+0000" [eventName]="Microsoft-Windows-Sysmon/Operational" [eventSource]="Microsoft-Windows-Sysmon" [eventId]="3" [eventType]="Information" [domain]="NT AUTHORITY" [computer]="DC.OrgC_Domain.local" [user]="SYSTEM" [userSID]="S-1-5-18" [userSIDAcctType]="User" [eventTime]="Mar 13 2017 16:17:16" [deviceTime]="Mar 13 2017 16:17:16" [msg]="Network connection detected:UtcTime: 2017-03-13 16:17:15.644ProcessGuid: {0031B1CC-B342-58C6-0000-001078DA0000}ProcessId: 776Image: C:\\Windows\\System32\\svchost.exeUser: NT AUTHORITY\\SYSTEMProtocol: tcpInitiated: falseSourceIsIpv6: falseSourceIp: 192.168.169.59SourceHostname: DC.OrgC_Domain.localSourcePort: 49154SourcePortName: DestinationIsIpv6: falseDestinationIp: 192.168.169.57DestinationHostname: DestinationPort: 36292DestinationPortName: "
192.168.169.59:2017-03-13T16:17:17Z DC.OrgC_Domain.local 192.168.169.59 AccelOps-WUA-WinLog-Microsoft-Windows-Sysmon/Operational [monitorStatus]="Success" [Locale]="en-GB" [MachineGuid]="0031b1cc-f526-488c-bd3b-41b2ff7cd13b" [timeZone]="+0000" [eventName]="Microsoft-Windows-Sysmon/Operational" [eventSource]="Microsoft-Windows-Sysmon" [eventId]="3" [eventType]="Information" [domain]="NT AUTHORITY" [computer]="DC.OrgC_Domain.local" [user]="SYSTEM" [userSID]="S-1-5-18" [userSIDAcctType]="User" [eventTime]="Mar 13 2017 16:17:16" [deviceTime]="Mar 13 2017 16:17:16" [msg]="Network connection detected:UtcTime: 2017-03-13 16:17:15.638ProcessGuid: {0031B1CC-B341-58C6-0000-001087C50000}ProcessId: 624Image: C:\\Windows\\System32\\svchost.exeUser: NT AUTHORITY\\NETWORK SERVICEProtocol: tcpInitiated: falseSourceIsIpv6: falseSourceIp: 192.168.169.59SourceHostname: DC.OrgC_Domain.localSourcePort: 135SourcePortName: epmapDestinationIsIpv6: falseDestinationIp: 192.168.169.57DestinationHostname: DestinationPort: 38580DestinationPortName: "
192.168.169.59:2017-03-13T16:17:18Z DC.OrgC_Domain.local 192.168.169.59 AccelOps-WUA-WinLog-Microsoft-Windows-Sysmon/Operational [monitorStatus]="Success" [Locale]="en-GB" [MachineGuid]="0031b1cc-f526-488c-bd3b-41b2ff7cd13b" [timeZone]="+0000" [eventName]="Microsoft-Windows-Sysmon/Operational" [eventSource]="Microsoft-Windows-Sysmon" [eventId]="3" [eventType]="Information" [domain]="NT AUTHORITY" [computer]="DC.OrgC_Domain.local" [user]="SYSTEM" [userSID]="S-1-5-18" [userSIDAcctType]="User" [eventTime]="Mar 13 2017 16:17:17" [deviceTime]="Mar 13 2017 16:17:17" [msg]="Network connection detected:UtcTime: 2017-03-13 16:17:16.032ProcessGuid: {0031B1CC-B342-58C6-0000-001078DA0000}ProcessId: 776Image: C:\\Windows\\System32\\svchost.exeUser: NT AUTHORITY\\SYSTEMProtocol: tcpInitiated: falseSourceIsIpv6: falseSourceIp: 192.168.169.59SourceHostname: DC.OrgC_Domain.localSourcePort: 49154SourcePortName: DestinationIsIpv6: falseDestinationIp: 192.168.169.57DestinationHostname: DestinationPort: 36312DestinationPortName: "
192.168.169.59:2017-03-13T16:17:17Z DC.OrgC_Domain.local 192.168.169.59 AccelOps-WUA-WinLog-Microsoft-Windows-Sysmon/Operational [monitorStatus]="Success" [Locale]="en-GB" [MachineGuid]="0031b1cc-f526-488c-bd3b-41b2ff7cd13b" [timeZone]="+0000" [eventName]="Microsoft-Windows-Sysmon/Operational" [eventSource]="Microsoft-Windows-Sysmon" [eventId]="3" [eventType]="Information" [domain]="NT AUTHORITY" [computer]="DC.OrgC_Domain.local" [user]="SYSTEM" [userSID]="S-1-5-18" [userSIDAcctType]="User" [eventTime]="Mar 13 2017 16:17:16" [deviceTime]="Mar 13 2017 16:17:16" [msg]="Network connection detected:UtcTime: 2017-03-13 16:17:15.640ProcessGuid: {0031B1CC-B341-58C6-0000-001087C50000}ProcessId: 624Image: C:\\Windows\\System32\\svchost.exeUser: NT AUTHORITY\\NETWORK SERVICEProtocol: tcpInitiated: falseSourceIsIpv6: falseSourceIp: 192.168.169.59SourceHostname: DC.OrgC_Domain.localSourcePort: 135SourcePortName: epmapDestinationIsIpv6: falseDestinationIp: 192.168.169.57DestinationHostname: DestinationPort: 38584DestinationPortName: "
192.168.169.59:2017-03-13T16:17:15Z DC.OrgC_Domain.local 192.168.169.59 AccelOps-WUA-WinLog-Microsoft-Windows-Sysmon/Operational [monitorStatus]="Success" [Locale]="en-GB" [MachineGuid]="0031b1cc-f526-488c-bd3b-41b2ff7cd13b" [timeZone]="+0000" [eventName]="Microsoft-Windows-Sysmon/Operational" [eventSource]="Microsoft-Windows-Sysmon" [eventId]="3" [eventType]="Information" [domain]="NT AUTHORITY" [computer]="DC.OrgC_Domain.local" [user]="SYSTEM" [userSID]="S-1-5-18" [userSIDAcctType]="User" [eventTime]="Mar 13 2017 16:17:15" [deviceTime]="Mar 13 2017 16:17:15" [msg]="Network connection detected:UtcTime: 2017-03-13 16:17:13.555ProcessGuid: {0031B1CC-B351-58C6-0000-00103D540100}ProcessId: 1280Image: C:\\Program Files\\AccelOps\\Agent\\AoWinAgt.exeUser: NT AUTHORITY\\SYSTEMProtocol: tcpInitiated: trueSourceIsIpv6: falseSourceIp: 192.168.169.59SourceHostname: DC.OrgC_Domain.localSourcePort: 53177SourcePortName: DestinationIsIpv6: falseDestinationIp: 192.168.169.57DestinationHostname: DestinationPort: 443DestinationPortName: https"
192.168.169.59:2017-03-13T16:17:15Z DC.OrgC_Domain.local 192.168.169.59 AccelOps-WUA-WinLog-Microsoft-Windows-Sysmon/Operational [monitorStatus]="Success" [Locale]="en-GB" [MachineGuid]="0031b1cc-f526-488c-bd3b-41b2ff7cd13b" [timeZone]="+0000" [eventName]="Microsoft-Windows-Sysmon/Operational" [eventSource]="Microsoft-Windows-Sysmon" [eventId]="3" [eventType]="Information" [domain]="NT AUTHORITY" [computer]="DC.OrgC_Domain.local" [user]="SYSTEM" [userSID]="S-1-5-18" [userSIDAcctType]="User" [eventTime]="Mar 13 2017 16:17:14" [deviceTime]="Mar 13 2017 16:17:14" [msg]="Network connection detected:UtcTime: 2017-03-13 16:17:13.511ProcessGuid: {0031B1CC-B351-58C6-0000-00103D540100}ProcessId: 1280Image: C:\\Program Files\\AccelOps\\Agent\\AoWinAgt.exeUser: NT AUTHORITY\\SYSTEMProtocol: tcpInitiated: trueSourceIsIpv6: falseSourceIp: 192.168.169.59SourceHostname: DC.OrgC_Domain.localSourcePort: 53176SourcePortName: DestinationIsIpv6: falseDestinationIp: 192.168.169.57DestinationHostname: DestinationPort: 443DestinationPortName: https"
